throughput,payload,rsrp,rsrq,sinr,cqi,ta,velocity,cell,f
31.872500,7.000000,-90.000000,-7.000000,13.000000,9.000000,4.000000,5.190000,28367105.000000,1815.000000
19.389200,10.000000,-86.000000,-6.000000,14.000000,10.000000,4.000000,6.540000,28367105.000000,1815.000000
5.578800,0.500000,-91.000000,-7.000000,11.000000,9.000000,9.000000,9.440000,28368386.000000,1815.000000
15.683200,10.000000,-94.000000,-8.000000,11.000000,8.000000,9.000000,12.170000,28368386.000000,1815.000000
29.357800,6.000000,-95.000000,-7.000000,10.000000,6.000000,7.000000,14.460000,28367105.000000,1815.000000
9.197160,6.000000,-96.000000,-9.000000,3.000000,5.000000,7.000000,16.930000,28367105.000000,1815.000000
7.048460,8.000000,-103.000000,-12.000000,0.000000,5.000000,7.000000,14.990000,28368386.000000,1815.000000
16.985100,6.000000,-103.000000,-12.000000,-4.000000,7.000000,13.000000,14.610000,29568768.000000,1815.000000
21.136100,6.000000,-92.000000,-6.000000,3.000000,6.000000,11.000000,9.180000,29568768.000000,1815.000000
19.002400,3.000000,-80.000000,-5.000000,16.000000,10.000000,11.000000,1.530000,29568768.000000,1815.000000
8.528780,0.500000,-87.000000,-6.000000,12.000000,9.000000,11.000000,8.740000,29568768.000000,1815.000000
10.970200,4.000000,-97.000000,-8.000000,22.000000,7.000000,7.000000,8.390000,28368384.000000,1815.000000
17.208400,9.000000,-96.000000,-6.000000,11.000000,8.000000,8.000000,9.490000,29568768.000000,1815.000000
31.516700,6.000000,-81.000000,-5.000000,17.000000,15.000000,8.000000,11.130000,29568768.000000,1815.000000
35.359100,8.000000,-80.000000,-5.000000,13.000000,9.000000,8.000000,11.280000,29568768.000000,1815.000000
34.125500,7.000000,-75.000000,-4.000000,25.000000,15.000000,8.000000,17.440000,29568768.000000,1815.000000
8.968610,0.500000,-84.000000,-5.000000,25.000000,15.000000,8.000000,17.130000,29568768.000000,1815.000000
25.702800,4.000000,-81.000000,-5.000000,21.000000,1.000000,8.000000,16.560000,29568768.000000,1815.000000
15.503900,1.000000,-90.000000,-7.000000,13.000000,7.000000,8.000000,4.180000,29568768.000000,1815.000000
16.064300,2.000000,-93.000000,-8.000000,8.000000,11.000000,8.000000,0.000000,29568768.000000,1815.000000
27.756400,9.000000,-92.000000,-8.000000,16.000000,14.000000,8.000000,0.000000,29568768.000000,1815.000000
29.976600,8.000000,-97.000000,-9.000000,14.000000,9.000000,8.000000,9.440000,29568768.000000,1815.000000
19.631900,4.000000,-100.000000,-13.000000,-1.000000,5.000000,8.000000,13.290000,29568768.000000,1815.000000
3.125010,0.100000,-99.000000,-10.000000,-1.000000,6.000000,13.000000,14.060000,26378498.000000,1815.000000
13.322200,2.000000,-98.000000,-8.000000,11.000000,7.000000,13.000000,15.480000,26378498.000000,1815.000000
12.251100,1.000000,-103.000000,-8.000000,7.000000,8.000000,14.000000,16.230000,29401601.000000,1815.000000
15.602100,4.000000,-103.000000,-11.000000,1.000000,7.000000,14.000000,18.000000,29401601.000000,1815.000000
15.259900,4.000000,-100.000000,-10.000000,6.000000,6.000000,19.000000,18.440000,31263232.000000,1815.000000
7.303270,5.000000,-103.000000,-13.000000,0.000000,5.000000,19.000000,15.940000,31263232.000000,1815.000000
10.000000,4.000000,-102.000000,-12.000000,-4.000000,6.000000,22.000000,10.730000,30492930.000000,1815.000000
20.533900,5.000000,-97.000000,-11.000000,0.000000,6.000000,10.000000,5.370000,29913344.000000,1815.000000
24.825400,8.000000,-89.000000,-8.000000,7.000000,9.000000,8.000000,0.000000,26378497.000000,1815.000000
21.352300,6.000000,-90.000000,-8.000000,4.000000,9.000000,8.000000,0.000000,26378497.000000,1815.000000
25.157200,4.000000,-90.000000,-8.000000,5.000000,8.000000,8.000000,7.070000,26378497.000000,1815.000000
24.550600,7.000000,-80.000000,-7.000000,17.000000,12.000000,8.000000,13.990000,26378497.000000,1815.000000
12.232400,1.000000,-87.000000,-6.000000,10.000000,10.000000,8.000000,10.300000,26378497.000000,1815.000000
16.012800,5.000000,-94.000000,-11.000000,-3.000000,4.000000,8.000000,14.690000,26378497.000000,1815.000000
26.191300,9.000000,-92.000000,-7.000000,9.000000,8.000000,7.000000,7.370000,29913344.000000,1815.000000
29.662600,10.000000,-95.000000,-7.000000,17.000000,12.000000,7.000000,14.180000,29913344.000000,1815.000000
27.285100,5.000000,-90.000000,-6.000000,13.000000,11.000000,7.000000,14.480000,29913344.000000,1815.000000
31.128400,10.000000,-87.000000,-9.000000,10.000000,8.000000,7.000000,13.160000,29913344.000000,1815.000000
30.395100,5.000000,-74.000000,-6.000000,21.000000,15.000000,1.000000,14.000000,29913346.000000,1815.000000
29.930500,7.000000,-82.000000,-6.000000,16.000000,11.000000,1.000000,6.840000,29913346.000000,1815.000000
22.396400,5.000000,-82.000000,-6.000000,23.000000,15.000000,1.000000,14.140000,29913346.000000,1815.000000
25.910900,4.000000,-80.000000,-8.000000,19.000000,12.000000,2.000000,9.160000,29913345.000000,1815.000000
16.032100,1.000000,-85.000000,-8.000000,10.000000,14.000000,2.000000,15.300000,29913345.000000,1815.000000
15.989300,9.000000,-95.000000,-9.000000,7.000000,9.000000,2.000000,15.150000,29913345.000000,1815.000000
14.475300,9.000000,-103.000000,-11.000000,2.000000,5.000000,2.000000,14.280000,29913345.000000,1815.000000
5.031470,0.100000,-95.000000,-9.000000,13.000000,8.000000,7.000000,17.660000,28371200.000000,1815.000000
27.842200,9.000000,-89.000000,-11.000000,7.000000,9.000000,7.000000,16.720000,28371200.000000,1815.000000
20.083700,3.000000,-94.000000,-7.000000,9.000000,8.000000,5.000000,17.220000,28371202.000000,1815.000000
25.890000,3.000000,-85.000000,-5.000000,20.000000,15.000000,5.000000,16.250000,28371202.000000,1815.000000
28.895800,7.000000,-87.000000,-6.000000,9.000000,13.000000,5.000000,15.890000,28371202.000000,1815.000000
28.482400,8.000000,-87.000000,-5.000000,13.000000,2.000000,7.000000,15.200000,26385408.000000,1815.000000
3.433490,0.100000,-82.000000,-8.000000,33.000000,15.000000,4.000000,15.060000,29391105.000000,1815.000000
15.180300,1.000000,-83.000000,-8.000000,29.000000,9.000000,4.000000,12.580000,29391105.000000,1815.000000
18.666700,7.000000,-96.000000,-8.000000,15.000000,9.000000,4.000000,16.060000,29391105.000000,1815.000000
7.532960,0.500000,-102.000000,-10.000000,0.000000,5.000000,4.000000,15.810000,29391105.000000,1815.000000
15.334500,10.000000,-100.000000,-7.000000,9.000000,11.000000,10.000000,10.310000,28365056.000000,1815.000000
7.038540,5.000000,-100.000000,-9.000000,6.000000,7.000000,10.000000,11.920000,28365056.000000,1815.000000
2.730390,0.100000,-99.000000,-9.000000,7.000000,11.000000,8.000000,13.110000,28365056.000000,1815.000000
7.476640,0.500000,-107.000000,-10.000000,1.000000,8.000000,8.000000,13.870000,28365056.000000,1815.000000
12.598400,3.000000,-100.000000,-10.000000,7.000000,9.000000,8.000000,12.230000,28365056.000000,1815.000000
8.179960,0.500000,-90.000000,-9.000000,8.000000,6.000000,8.000000,0.000000,28365056.000000,1815.000000
9.389670,0.500000,-89.000000,-10.000000,8.000000,6.000000,8.000000,0.000000,28365056.000000,1815.000000
26.178000,10.000000,-90.000000,-10.000000,3.000000,8.000000,8.000000,0.000000,28365056.000000,1815.000000
22.727300,3.000000,-92.000000,-13.000000,-2.000000,7.000000,8.000000,7.770000,28365056.000000,1815.000000
14.787400,1.000000,-89.000000,-10.000000,3.000000,4.000000,4.000000,16.130000,28365057.000000,1815.000000
17.048500,4.000000,-93.000000,-12.000000,0.000000,5.000000,8.000000,18.510000,28365057.000000,1815.000000
7.036060,2.000000,-97.000000,-10.000000,-4.000000,6.000000,8.000000,17.750000,28365057.000000,1815.000000
5.339270,3.000000,-101.000000,-10.000000,2.000000,7.000000,16.000000,13.530000,28368386.000000,1815.000000
8.892180,9.000000,-97.000000,-11.000000,1.000000,5.000000,16.000000,0.000000,28368386.000000,1815.000000
8.782630,9.000000,-96.000000,-11.000000,-1.000000,8.000000,16.000000,0.000000,28368386.000000,1815.000000
7.243100,2.000000,-96.000000,-12.000000,-2.000000,7.000000,16.000000,0.000000,28368386.000000,1815.000000
10.052800,5.000000,-96.000000,-12.000000,0.000000,8.000000,16.000000,9.850000,28368386.000000,1815.000000
12.201300,9.000000,-105.000000,-12.000000,-1.000000,6.000000,15.000000,4.200000,29563904.000000,1815.000000
18.746300,8.000000,-91.000000,-11.000000,3.000000,9.000000,6.000000,3.350000,28367106.000000,1815.000000
24.489800,6.000000,-94.000000,-6.000000,14.000000,12.000000,6.000000,0.000000,28367106.000000,1815.000000
16.376700,2.000000,-91.000000,-6.000000,25.000000,12.000000,6.000000,0.000000,28367106.000000,1815.000000
11.363600,2.000000,-92.000000,-11.000000,1.000000,8.000000,6.000000,7.540000,28367106.000000,1815.000000
7.968130,0.500000,-91.000000,-11.000000,1.000000,8.000000,6.000000,10.600000,28367106.000000,1815.000000
16.967100,2.000000,-95.000000,-12.000000,-2.000000,4.000000,6.000000,9.720000,28367106.000000,1815.000000
30.716700,9.000000,-96.000000,-11.000000,-2.000000,6.000000,10.000000,11.310000,28368386.000000,1815.000000
22.038600,2.000000,-93.000000,-8.000000,7.000000,9.000000,4.000000,9.010000,28367105.000000,1815.000000
7.812500,0.500000,-89.000000,-7.000000,6.000000,6.000000,4.000000,7.880000,28367105.000000,1815.000000
6.587980,3.000000,-91.000000,-9.000000,8.000000,12.000000,9.000000,8.270000,28368386.000000,1815.000000
12.326700,9.000000,-98.000000,-11.000000,7.000000,9.000000,9.000000,0.000000,28368386.000000,1815.000000
4.060930,0.100000,-97.000000,-9.000000,8.000000,8.000000,9.000000,0.000000,28368386.000000,1815.000000
8.002000,8.000000,-96.000000,-10.000000,7.000000,7.000000,9.000000,9.800000,28368386.000000,1815.000000
14.035100,3.000000,-95.000000,-10.000000,4.000000,11.000000,9.000000,11.210000,28368386.000000,1815.000000
15.648800,9.000000,-92.000000,-6.000000,7.000000,9.000000,7.000000,14.250000,28367105.000000,1815.000000
5.829310,8.000000,-100.000000,-13.000000,-4.000000,6.000000,7.000000,16.840000,28368386.000000,1815.000000
10.097800,4.000000,-106.000000,-11.000000,-8.000000,5.000000,12.000000,16.400000,28367105.000000,1815.000000
23.692000,3.000000,-98.000000,-8.000000,3.000000,8.000000,7.000000,15.270000,28368384.000000,1815.000000
11.347500,2.000000,-86.000000,-5.000000,20.000000,15.000000,11.000000,13.800000,29568768.000000,1815.000000
11.371700,2.000000,-101.000000,-9.000000,7.000000,7.000000,8.000000,6.000000,28368384.000000,1815.000000
14.956100,10.000000,-98.000000,-9.000000,2.000000,6.000000,8.000000,0.000000,28368384.000000,1815.000000
15.491900,10.000000,-98.000000,-8.000000,5.000000,7.000000,8.000000,0.000000,28368384.000000,1815.000000
14.063900,6.000000,-99.000000,-8.000000,6.000000,5.000000,8.000000,0.000000,28368384.000000,1815.000000
6.568140,10.000000,-99.000000,-8.000000,6.000000,9.000000,8.000000,0.000000,28368384.000000,1815.000000
12.990500,6.000000,-99.000000,-10.000000,0.000000,7.000000,8.000000,6.770000,28368384.000000,1815.000000
20.539200,4.000000,-93.000000,-7.000000,8.000000,8.000000,8.000000,12.010000,28368384.000000,1815.000000
33.731600,6.000000,-83.000000,-5.000000,36.000000,15.000000,7.000000,10.800000,29568768.000000,1815.000000
5.031470,0.100000,-83.000000,-5.000000,25.000000,15.000000,7.000000,18.640000,29568768.000000,1815.000000
4.571450,0.100000,-83.000000,-6.000000,19.000000,11.000000,7.000000,15.670000,29568768.000000,1815.000000
8.676790,0.500000,-87.000000,-5.000000,25.000000,12.000000,7.000000,12.770000,29568768.000000,1815.000000
9.732360,0.500000,-91.000000,-7.000000,22.000000,9.000000,7.000000,13.540000,29568768.000000,1815.000000
27.195500,6.000000,-97.000000,-9.000000,13.000000,11.000000,7.000000,3.740000,29568768.000000,1815.000000
12.678300,2.000000,-95.000000,-9.000000,19.000000,11.000000,7.000000,0.000000,29568768.000000,1815.000000
12.213700,1.000000,-93.000000,-9.000000,17.000000,9.000000,7.000000,0.000000,29568768.000000,1815.000000
22.682200,10.000000,-99.000000,-10.000000,16.000000,8.000000,7.000000,0.000000,29568768.000000,1815.000000
20.809200,9.000000,-94.000000,-9.000000,22.000000,10.000000,7.000000,0.000000,29568768.000000,1815.000000
4.597720,0.100000,-97.000000,-10.000000,17.000000,6.000000,7.000000,6.100000,29568768.000000,1815.000000
12.544100,4.000000,-92.000000,-8.000000,1.000000,6.000000,6.000000,14.700000,29568769.000000,1815.000000
16.155100,10.000000,-99.000000,-10.000000,2.000000,7.000000,13.000000,13.400000,26378498.000000,1815.000000
10.738300,1.000000,-99.000000,-9.000000,2.000000,6.000000,13.000000,13.350000,26378498.000000,1815.000000
18.181800,2.000000,-98.000000,-9.000000,5.000000,7.000000,14.000000,15.730000,29401601.000000,1815.000000
16.447400,5.000000,-107.000000,-11.000000,3.000000,8.000000,14.000000,18.500000,29401601.000000,1815.000000
8.385740,0.500000,-102.000000,-9.000000,0.000000,5.000000,20.000000,18.850000,31263232.000000,1815.000000
7.305940,6.000000,-103.000000,-12.000000,1.000000,4.000000,20.000000,13.820000,31263232.000000,1815.000000
9.353080,3.000000,-104.000000,-14.000000,-5.000000,5.000000,22.000000,12.590000,30492930.000000,1815.000000
24.275100,9.000000,-94.000000,-12.000000,-3.000000,6.000000,10.000000,6.150000,29913344.000000,1815.000000
21.917800,3.000000,-89.000000,-6.000000,13.000000,8.000000,8.000000,0.000000,26378497.000000,1815.000000
26.109700,5.000000,-88.000000,-6.000000,13.000000,9.000000,8.000000,0.000000,26378497.000000,1815.000000
29.157200,8.000000,-88.000000,-7.000000,13.000000,10.000000,8.000000,9.530000,26378497.000000,1815.000000
25.788000,9.000000,-86.000000,-7.000000,4.000000,8.000000,8.000000,11.930000,26378497.000000,1815.000000
18.697000,8.000000,-91.000000,-8.000000,2.000000,7.000000,8.000000,13.630000,26378497.000000,1815.000000
20.821300,9.000000,-94.000000,-8.000000,5.000000,9.000000,7.000000,12.190000,29913344.000000,1815.000000
25.661600,8.000000,-94.000000,-7.000000,5.000000,8.000000,7.000000,11.400000,29913344.000000,1815.000000
23.205200,8.000000,-91.000000,-7.000000,7.000000,8.000000,7.000000,15.400000,29913344.000000,1815.000000
30.349000,10.000000,-81.000000,-6.000000,11.000000,15.000000,7.000000,15.480000,29913344.000000,1815.000000
12.158100,1.000000,-81.000000,-6.000000,16.000000,15.000000,2.000000,15.640000,29913346.000000,1815.000000
12.800000,1.000000,-70.000000,-5.000000,27.000000,15.000000,2.000000,7.320000,29913346.000000,1815.000000
4.571450,0.100000,-83.000000,-6.000000,25.000000,11.000000,2.000000,1.950000,29913346.000000,1815.000000
14.571900,1.000000,-85.000000,-6.000000,15.000000,12.000000,2.000000,0.000000,29913346.000000,1815.000000
33.402900,8.000000,-85.000000,-5.000000,23.000000,11.000000,2.000000,0.000000,29913346.000000,1815.000000
33.317900,9.000000,-86.000000,-7.000000,22.000000,12.000000,2.000000,0.000000,29913346.000000,1815.000000
26.800700,6.000000,-86.000000,-6.000000,21.000000,15.000000,2.000000,0.000000,29913346.000000,1815.000000
6.379590,0.500000,-85.000000,-7.000000,23.000000,10.000000,2.000000,1.410000,29913346.000000,1815.000000
28.409100,5.000000,-88.000000,-6.000000,18.000000,11.000000,2.000000,11.260000,29913346.000000,1815.000000
2.730390,0.100000,-73.000000,-7.000000,12.000000,7.000000,2.000000,13.950000,29913346.000000,1815.000000
23.785900,3.000000,-93.000000,-6.000000,18.000000,11.000000,2.000000,7.770000,29913345.000000,1815.000000
29.496100,9.000000,-85.000000,-8.000000,19.000000,1.000000,2.000000,15.100000,29913345.000000,1815.000000
12.195100,6.000000,-100.000000,-11.000000,3.000000,5.000000,2.000000,16.460000,29913345.000000,1815.000000
13.477100,5.000000,-101.000000,-11.000000,-3.000000,5.000000,2.000000,16.850000,29913345.000000,1815.000000
16.222500,7.000000,-95.000000,-11.000000,7.000000,8.000000,7.000000,16.360000,28371200.000000,1815.000000
22.434100,5.000000,-92.000000,-9.000000,6.000000,8.000000,5.000000,17.350000,28371202.000000,1815.000000
26.044500,6.000000,-94.000000,-7.000000,9.000000,11.000000,5.000000,16.460000,28371202.000000,1815.000000
27.350400,4.000000,-83.000000,-6.000000,19.000000,15.000000,5.000000,15.730000,28371202.000000,1815.000000
5.265240,5.000000,-103.000000,-9.000000,4.000000,7.000000,6.000000,14.190000,28371201.000000,1815.000000
11.416300,8.000000,-106.000000,-10.000000,-2.000000,6.000000,9.000000,12.900000,27771909.000000,1815.000000
9.345790,2.000000,-107.000000,-12.000000,1.000000,5.000000,9.000000,13.800000,27771909.000000,1815.000000
3.191540,8.000000,-105.000000,-10.000000,7.000000,9.000000,9.000000,0.000000,27771909.000000,1815.000000
0.277201,0.100000,-108.000000,-9.000000,-2.000000,8.000000,7.000000,0.000000,27771907.000000,1815.000000
2.141140,6.000000,-108.000000,-10.000000,0.000000,6.000000,13.000000,0.000000,28371201.000000,1815.000000
2.262120,2.000000,-107.000000,-9.000000,-2.000000,5.000000,7.000000,0.000000,27771907.000000,1815.000000
7.643310,3.000000,-107.000000,-9.000000,-1.000000,5.000000,7.000000,0.000000,27771907.000000,1815.000000
22.620200,3.000000,-89.000000,-6.000000,20.000000,15.000000,7.000000,12.510000,27771907.000000,1815.000000
32.276700,7.000000,-88.000000,-5.000000,24.000000,11.000000,7.000000,15.250000,27771907.000000,1815.000000
8.928570,0.500000,-76.000000,-5.000000,16.000000,12.000000,7.000000,15.180000,27771907.000000,1815.000000
17.041400,9.000000,-83.000000,-6.000000,22.000000,12.000000,7.000000,14.770000,27771907.000000,1815.000000
30.876100,10.000000,-77.000000,-6.000000,27.000000,12.000000,1.000000,15.220000,27771908.000000,1815.000000
8.988760,0.500000,-72.000000,-5.000000,32.000000,1.000000,1.000000,16.340000,27771908.000000,1815.000000
15.772900,10.000000,-92.000000,-5.000000,23.000000,12.000000,1.000000,15.860000,27771908.000000,1815.000000
6.849320,0.500000,-103.000000,-7.000000,8.000000,12.000000,1.000000,15.870000,27771908.000000,1815.000000
5.559420,1.000000,-109.000000,-9.000000,5.000000,8.000000,1.000000,13.010000,27771908.000000,1815.000000
26.644500,4.000000,-93.000000,-5.000000,22.000000,12.000000,1.000000,11.290000,27771908.000000,1815.000000
8.714600,0.500000,-77.000000,-4.000000,30.000000,15.000000,1.000000,19.790000,27771908.000000,1815.000000
16.326500,1.000000,-86.000000,-5.000000,24.000000,15.000000,1.000000,24.770000,27771908.000000,1815.000000
8.830020,0.500000,-83.000000,-6.000000,25.000000,15.000000,1.000000,24.450000,27771908.000000,1815.000000
10.230200,0.500000,-83.000000,-7.000000,23.000000,15.000000,1.000000,23.900000,27771909.000000,1815.000000
11.799400,0.500000,-69.000000,-4.000000,32.000000,12.000000,1.000000,13.780000,27771909.000000,1815.000000
33.898300,8.000000,-73.000000,-5.000000,26.000000,1.000000,1.000000,13.480000,27771909.000000,1815.000000
31.007800,8.000000,-80.000000,-5.000000,30.000000,12.000000,1.000000,19.580000,27771909.000000,1815.000000
27.972000,4.000000,-75.000000,-5.000000,29.000000,15.000000,1.000000,21.480000,27771909.000000,1815.000000
27.397300,4.000000,-91.000000,-6.000000,14.000000,12.000000,1.000000,23.540000,27771909.000000,1815.000000
26.631200,5.000000,-92.000000,-6.000000,14.000000,15.000000,1.000000,26.390000,27771909.000000,1815.000000
11.389900,8.000000,-96.000000,-6.000000,7.000000,15.000000,10.000000,31.430000,30422273.000000,1815.000000
3.686640,2.000000,-105.000000,-8.000000,4.000000,11.000000,10.000000,32.570000,30422273.000000,1815.000000
7.586930,9.000000,-74.000000,-6.000000,30.000000,15.000000,0.000000,34.840000,33527561.000000,954.900000
7.763220,2.000000,-74.000000,-7.000000,23.000000,14.000000,0.000000,34.180000,33527561.000000,954.900000
5.928370,9.000000,-84.000000,-6.000000,11.000000,11.000000,0.000000,34.460000,33527561.000000,954.900000
0.420170,0.100000,-91.000000,-10.000000,2.000000,7.000000,44.000000,35.480000,28365063.000000,954.900000
4.615980,9.000000,-91.000000,-7.000000,10.000000,7.000000,0.000000,35.170000,33527561.000000,954.900000
8.612340,10.000000,-84.000000,-8.000000,0.000000,8.000000,26.000000,36.500000,28368651.000000,954.900000
11.627900,2.000000,-78.000000,-9.000000,5.000000,7.000000,10.000000,36.740000,27770883.000000,1815.000000
31.098200,8.000000,-80.000000,-6.000000,6.000000,8.000000,8.000000,38.010000,27770883.000000,1815.000000
12.461100,1.000000,-76.000000,-7.000000,13.000000,12.000000,8.000000,38.940000,27770883.000000,1815.000000
26.565500,7.000000,-92.000000,-8.000000,21.000000,7.000000,4.000000,36.590000,27770885.000000,1815.000000
13.289000,1.000000,-87.000000,-10.000000,7.000000,7.000000,20.000000,38.390000,27771140.000000,1815.000000
17.693500,7.000000,-81.000000,-7.000000,25.000000,14.000000,20.000000,31.030000,27771140.000000,1815.000000
25.964700,9.000000,-89.000000,-9.000000,15.000000,12.000000,20.000000,27.210000,27771140.000000,1815.000000
28.571400,7.000000,-79.000000,-7.000000,27.000000,14.000000,20.000000,23.400000,27771140.000000,1815.000000
21.124900,10.000000,-84.000000,-8.000000,21.000000,7.000000,20.000000,17.760000,27771140.000000,1815.000000
25.044700,7.000000,-85.000000,-6.000000,22.000000,10.000000,4.000000,13.470000,27771139.000000,1815.000000
25.168500,7.000000,-93.000000,-8.000000,6.000000,10.000000,4.000000,9.910000,27771139.000000,1815.000000
19.292600,6.000000,-84.000000,-5.000000,28.000000,15.000000,5.000000,16.050000,27771139.000000,1815.000000
27.618000,9.000000,-86.000000,-6.000000,13.000000,10.000000,6.000000,16.460000,27771139.000000,1815.000000
3.603620,0.100000,-78.000000,-6.000000,25.000000,14.000000,6.000000,14.400000,27771139.000000,1815.000000
28.912200,10.000000,-87.000000,-7.000000,10.000000,9.000000,6.000000,14.420000,27771139.000000,1815.000000
17.862800,7.000000,-97.000000,-10.000000,2.000000,9.000000,9.000000,15.250000,28365058.000000,1815.000000
14.154300,10.000000,-101.000000,-9.000000,6.000000,7.000000,9.000000,9.550000,28365058.000000,1815.000000
11.695900,2.000000,-88.000000,-5.000000,5.000000,6.000000,16.000000,9.240000,29391105.000000,1815.000000
21.132100,7.000000,-97.000000,-9.000000,2.000000,6.000000,14.000000,13.540000,33519104.000000,1815.000000
27.153200,8.000000,-83.000000,-5.000000,19.000000,10.000000,3.000000,14.530000,26385409.000000,1815.000000
25.586400,3.000000,-84.000000,-7.000000,16.000000,12.000000,3.000000,8.240000,26385409.000000,1815.000000
34.582100,9.000000,-66.000000,-5.000000,40.000000,15.000000,2.000000,0.000000,26385410.000000,1815.000000
26.519300,3.000000,-65.000000,-5.000000,40.000000,13.000000,2.000000,0.000000,26385410.000000,1815.000000
4.494400,0.100000,-66.000000,-5.000000,40.000000,14.000000,2.000000,0.000000,26385410.000000,1815.000000
23.391800,2.000000,-72.000000,-6.000000,17.000000,13.000000,2.000000,8.220000,26385410.000000,1815.000000
28.258600,10.000000,-73.000000,-6.000000,26.000000,14.000000,2.000000,12.700000,26385410.000000,1815.000000
24.120600,3.000000,-74.000000,-7.000000,10.000000,14.000000,1.000000,11.910000,26385408.000000,1815.000000
30.431100,9.000000,-73.000000,-6.000000,23.000000,12.000000,1.000000,13.240000,26385408.000000,1815.000000
32.432400,9.000000,-77.000000,-6.000000,23.000000,15.000000,1.000000,14.110000,26385408.000000,1815.000000
11.173200,0.500000,-84.000000,-6.000000,25.000000,10.000000,1.000000,13.240000,26385408.000000,1815.000000
6.191950,0.500000,-100.000000,-9.000000,8.000000,11.000000,6.000000,12.840000,28371201.000000,1815.000000
5.115090,1.000000,-93.000000,-9.000000,0.000000,10.000000,10.000000,13.550000,27771906.000000,870.000000
2.975270,6.000000,-93.000000,-13.000000,13.000000,14.000000,10.000000,13.720000,27771906.000000,870.000000
7.014470,4.000000,-89.000000,-11.000000,-8.000000,8.000000,6.000000,1.090000,27771904.000000,870.000000
4.473650,4.000000,-86.000000,-12.000000,-6.000000,9.000000,6.000000,9.730000,27771904.000000,870.000000
5.154640,2.000000,-81.000000,-11.000000,4.000000,9.000000,6.000000,12.450000,27771904.000000,870.000000
7.305940,1.000000,-76.000000,-5.000000,29.000000,12.000000,6.000000,14.040000,27771904.000000,870.000000
16.071400,9.000000,-63.000000,-5.000000,23.000000,13.000000,6.000000,13.870000,27771904.000000,870.000000
14.466500,10.000000,-62.000000,-9.000000,32.000000,15.000000,6.000000,15.110000,27771904.000000,870.000000
18.912500,10.000000,-56.000000,-6.000000,27.000000,12.000000,1.000000,15.350000,27771905.000000,954.900000
4.761920,0.100000,-61.000000,-6.000000,27.000000,13.000000,1.000000,14.230000,27771905.000000,954.900000
10.896200,5.000000,-78.000000,-6.000000,16.000000,11.000000,1.000000,14.530000,27771905.000000,954.900000
2.055270,7.000000,-95.000000,-8.000000,3.000000,12.000000,1.000000,9.840000,27771905.000000,954.900000
0.565811,1.000000,-98.000000,-11.000000,-3.000000,6.000000,9.000000,11.320000,27771905.000000,954.900000
5.188820,9.000000,-100.000000,-14.000000,-13.000000,2.000000,9.000000,21.710000,27771905.000000,954.900000
6.718920,6.000000,-78.000000,-10.000000,9.000000,13.000000,9.000000,21.710000,27771905.000000,954.900000
4.347840,0.100000,-76.000000,-9.000000,14.000000,12.000000,9.000000,23.640000,27771905.000000,954.900000
16.893500,9.000000,-81.000000,-6.000000,10.000000,10.000000,9.000000,24.690000,27771905.000000,954.900000
15.180300,3.000000,-66.000000,-6.000000,11.000000,14.000000,9.000000,24.410000,27771905.000000,954.900000
18.580600,9.000000,-62.000000,-9.000000,14.000000,12.000000,1.000000,14.330000,27771906.000000,870.000000
16.775900,8.000000,-71.000000,-6.000000,8.000000,12.000000,1.000000,12.930000,27771906.000000,870.000000
12.769400,2.000000,-64.000000,-8.000000,15.000000,12.000000,1.000000,14.560000,27771906.000000,870.000000
17.708900,4.000000,-60.000000,-9.000000,18.000000,12.000000,1.000000,22.890000,27771906.000000,870.000000
17.762000,10.000000,-81.000000,-9.000000,16.000000,11.000000,1.000000,30.710000,27771906.000000,870.000000
4.749390,7.000000,-84.000000,-10.000000,14.000000,11.000000,5.000000,29.910000,27771906.000000,870.000000
9.422850,1.000000,-112.000000,-15.000000,-15.000000,1.000000,1.000000,29.650000,27771906.000000,870.000000
3.727870,4.000000,-113.000000,-16.000000,1.000000,8.000000,10.000000,30.430000,30422273.000000,1815.000000
4.166680,0.100000,-68.000000,-6.000000,24.000000,15.000000,1.000000,30.200000,33527561.000000,954.900000
7.310390,9.000000,-69.000000,-5.000000,19.000000,15.000000,1.000000,30.090000,33527561.000000,954.900000
0.849437,0.500000,-90.000000,-10.000000,9.000000,7.000000,1.000000,28.930000,33527561.000000,954.900000
0.454031,0.100000,-93.000000,-10.000000,5.000000,6.000000,45.000000,27.690000,28365063.000000,954.900000
2.487760,8.000000,-89.000000,-11.000000,6.000000,10.000000,1.000000,29.840000,33527561.000000,954.900000
1.232100,1.000000,-87.000000,-11.000000,2.000000,8.000000,18.000000,33.070000,27770889.000000,954.900000
14.658700,4.000000,-93.000000,-10.000000,2.000000,10.000000,27.000000,33.440000,33527554.000000,1815.000000
7.575760,0.500000,-86.000000,-14.000000,0.000000,4.000000,10.000000,36.200000,27770883.000000,1815.000000
20.066900,3.000000,-86.000000,-9.000000,7.000000,9.000000,10.000000,33.930000,27770883.000000,1815.000000
30.052600,10.000000,-97.000000,-11.000000,10.000000,7.000000,4.000000,32.680000,27770883.000000,1815.000000
34.261200,8.000000,-92.000000,-8.000000,6.000000,10.000000,4.000000,33.730000,27770885.000000,1815.000000
22.648600,9.000000,-84.000000,-8.000000,8.000000,12.000000,20.000000,31.830000,27771140.000000,1815.000000
