throughput,payload,rsrp,rsrq,sinr,cqi,ta,velocity,cell,f
15.670900,8.000000,-90.000000,-7.000000,10.000000,10.000000,10.000000,6.750000,13393922.000000,860.000000
12.101000,10.000000,-97.000000,-7.000000,5.000000,7.000000,10.000000,13.810000,13393922.000000,860.000000
4.000000,8.000000,-98.000000,-7.000000,7.000000,7.000000,10.000000,13.640000,13393922.000000,860.000000
1.347290,6.000000,-109.000000,-7.000000,4.000000,10.000000,16.000000,8.950000,13393934.000000,2630.000000
1.163880,9.000000,-108.000000,-10.000000,1.000000,7.000000,10.000000,11.520000,13393922.000000,860.000000
0.596605,5.000000,-111.000000,-14.000000,-3.000000,6.000000,10.000000,12.440000,13393922.000000,860.000000
4.522970,8.000000,-98.000000,-8.000000,-4.000000,6.000000,14.000000,11.390000,13394435.000000,860.000000
3.074560,2.000000,-105.000000,-11.000000,2.000000,7.000000,16.000000,12.410000,13394435.000000,860.000000
3.647260,7.000000,-102.000000,-10.000000,-3.000000,5.000000,16.000000,14.710000,13394435.000000,860.000000
1.795330,1.000000,-103.000000,-15.000000,2.000000,2.000000,7.000000,14.710000,13415170.000000,860.000000
4.008520,4.000000,-94.000000,-12.000000,8.000000,8.000000,7.000000,14.120000,13415170.000000,860.000000
6.164010,7.000000,-91.000000,-11.000000,19.000000,9.000000,7.000000,15.500000,13415170.000000,860.000000
13.507800,4.000000,-92.000000,-11.000000,10.000000,8.000000,7.000000,13.140000,13415170.000000,860.000000
13.860800,6.000000,-81.000000,-6.000000,26.000000,12.000000,7.000000,14.420000,13415170.000000,860.000000
0.435732,0.100000,-119.000000,-12.000000,-9.000000,7.000000,64.000000,14.690000,13067274.000000,1865.100000
3.472220,0.500000,-112.000000,-9.000000,-6.000000,5.000000,21.000000,12.640000,13392904.000000,1865.100000
3.784300,0.500000,-110.000000,-10.000000,3.000000,8.000000,21.000000,13.030000,13392904.000000,1865.100000
4.102800,9.000000,-110.000000,-13.000000,5.000000,10.000000,17.000000,13.580000,12806666.000000,1865.100000
2.010760,5.000000,-108.000000,-10.000000,5.000000,9.000000,17.000000,11.680000,12806666.000000,1865.100000
2.554690,10.000000,-114.000000,-11.000000,2.000000,5.000000,16.000000,0.000000,13392905.000000,1865.100000
1.690620,9.000000,-116.000000,-11.000000,-1.000000,7.000000,16.000000,0.000000,13392905.000000,1865.100000
0.590341,2.000000,-108.000000,-11.000000,6.000000,9.000000,16.000000,0.000000,13392905.000000,1865.100000
1.641870,4.000000,-106.000000,-10.000000,9.000000,11.000000,16.000000,0.000000,13392905.000000,1865.100000
0.961192,1.000000,-101.000000,-8.000000,8.000000,9.000000,16.000000,0.000000,13392905.000000,1865.100000
9.452540,3.000000,-111.000000,-10.000000,5.000000,9.000000,16.000000,3.550000,13392905.000000,1865.100000
7.672020,4.000000,-98.000000,-6.000000,12.000000,12.000000,16.000000,17.050000,13392905.000000,1865.100000
4.651180,0.100000,-95.000000,-6.000000,30.000000,15.000000,16.000000,18.270000,13392905.000000,1865.100000
12.388700,4.000000,-93.000000,-6.000000,12.000000,12.000000,16.000000,15.770000,13392905.000000,1865.100000
1.954080,0.500000,-89.000000,-8.000000,18.000000,13.000000,16.000000,8.340000,13392905.000000,1865.100000
7.525870,1.000000,-93.000000,-8.000000,6.000000,11.000000,6.000000,6.740000,13392905.000000,1865.100000
6.359300,0.500000,-98.000000,-7.000000,13.000000,11.000000,6.000000,9.360000,13392905.000000,1865.100000
10.081900,6.000000,-101.000000,-9.000000,6.000000,8.000000,6.000000,11.460000,13392905.000000,1865.100000
2.457380,6.000000,-102.000000,-7.000000,22.000000,9.000000,6.000000,14.890000,13392905.000000,1865.100000
0.835076,0.100000,-119.000000,-11.000000,-2.000000,3.000000,6.000000,14.620000,13392905.000000,1865.100000
14.503300,10.000000,-113.000000,-9.000000,3.000000,3.000000,6.000000,13.770000,13392905.000000,1865.100000
17.845200,10.000000,-66.000000,-6.000000,14.000000,11.000000,3.000000,5.610000,12973570.000000,860.000000
9.779950,0.500000,-73.000000,-5.000000,25.000000,12.000000,3.000000,0.760000,12973570.000000,860.000000
16.920500,5.000000,-74.000000,-6.000000,19.000000,12.000000,3.000000,10.130000,12973570.000000,860.000000
11.863600,3.000000,-80.000000,-7.000000,18.000000,12.000000,3.000000,8.130000,12973570.000000,860.000000
12.841100,2.000000,-86.000000,-7.000000,11.000000,11.000000,3.000000,9.210000,12973570.000000,860.000000
6.163330,0.500000,-89.000000,-8.000000,3.000000,10.000000,3.000000,10.880000,12973570.000000,860.000000
9.732360,0.500000,-76.000000,-5.000000,16.000000,10.000000,7.000000,11.180000,13394179.000000,NaN
9.523810,0.500000,-72.000000,-5.000000,20.000000,9.000000,7.000000,17.380000,13394179.000000,NaN
9.768010,1.000000,-79.000000,-5.000000,8.000000,7.000000,7.000000,17.170000,13394179.000000,NaN
14.925400,4.000000,-87.000000,-7.000000,18.000000,12.000000,4.000000,15.220000,13394177.000000,860.000000
17.822300,8.000000,-83.000000,-5.000000,33.000000,11.000000,4.000000,0.000000,13394177.000000,860.000000
15.061900,7.000000,-80.000000,-4.000000,23.000000,12.000000,4.000000,0.000000,13394177.000000,860.000000
16.779300,9.000000,-83.000000,-5.000000,34.000000,11.000000,4.000000,4.270000,13394177.000000,860.000000
14.079500,10.000000,-87.000000,-6.000000,15.000000,9.000000,4.000000,13.050000,13394177.000000,860.000000
8.542450,2.000000,-102.000000,-13.000000,-6.000000,4.000000,4.000000,15.490000,13394177.000000,860.000000
4.476780,1.000000,-103.000000,-13.000000,0.000000,7.000000,13.000000,17.670000,13393923.000000,860.000000
5.883650,10.000000,-88.000000,-7.000000,-6.000000,6.000000,21.000000,17.960000,13246977.000000,860.000000
6.897210,9.000000,-103.000000,-13.000000,0.000000,5.000000,21.000000,16.910000,13246977.000000,860.000000
0.476192,0.100000,-105.000000,-13.000000,-2.000000,3.000000,9.000000,9.100000,13393922.000000,860.000000
5.805520,9.000000,-102.000000,-10.000000,2.000000,6.000000,21.000000,7.530000,13246977.000000,860.000000
15.414300,3.000000,-97.000000,-11.000000,5.000000,9.000000,9.000000,4.140000,13393922.000000,860.000000
12.139600,1.000000,-92.000000,-13.000000,8.000000,10.000000,9.000000,0.000000,13393922.000000,860.000000
8.791210,0.500000,-94.000000,-9.000000,5.000000,11.000000,9.000000,0.000000,13393922.000000,860.000000
10.638300,0.500000,-86.000000,-6.000000,21.000000,12.000000,9.000000,9.390000,13393922.000000,860.000000
4.145090,0.100000,-86.000000,-6.000000,13.000000,15.000000,9.000000,13.990000,13393922.000000,860.000000
8.547010,0.500000,-98.000000,-9.000000,4.000000,9.000000,9.000000,13.890000,13393922.000000,860.000000
3.007530,0.100000,-99.000000,-7.000000,3.000000,9.000000,9.000000,14.380000,13393922.000000,860.000000
3.443820,1.000000,-108.000000,-11.000000,-3.000000,8.000000,9.000000,10.440000,13393922.000000,860.000000
1.578580,7.000000,-112.000000,-13.000000,-6.000000,7.000000,9.000000,10.410000,13393922.000000,860.000000
0.188591,0.100000,-113.000000,-13.000000,-2.000000,6.000000,13.000000,7.660000,13394435.000000,860.000000
0.643604,1.000000,-120.000000,-12.000000,2.000000,6.000000,50.000000,10.730000,13067273.000000,1865.100000
1.300460,3.000000,-110.000000,-13.000000,3.000000,8.000000,23.000000,8.060000,13246977.000000,860.000000
0.221485,0.100000,-114.000000,-13.000000,-1.000000,6.000000,14.000000,8.060000,13394435.000000,860.000000
1.146950,1.000000,-124.000000,-18.000000,-7.000000,1.000000,21.000000,15.770000,13393922.000000,860.000000
1.337100,9.000000,-110.000000,-9.000000,6.000000,9.000000,50.000000,15.030000,13067273.000000,1865.100000
3.079000,4.000000,-105.000000,-14.000000,1.000000,7.000000,13.000000,16.210000,13394435.000000,860.000000
3.813360,9.000000,-99.000000,-11.000000,5.000000,6.000000,13.000000,16.440000,13394435.000000,860.000000
3.593890,5.000000,-103.000000,-14.000000,0.000000,7.000000,16.000000,15.190000,13394435.000000,860.000000
5.909670,7.000000,-103.000000,-12.000000,2.000000,6.000000,7.000000,16.440000,13415170.000000,860.000000
10.219000,7.000000,-96.000000,-12.000000,10.000000,7.000000,7.000000,17.160000,13415170.000000,860.000000
3.857280,0.500000,-97.000000,-6.000000,21.000000,9.000000,7.000000,17.560000,13415170.000000,860.000000
12.529400,2.000000,-84.000000,-6.000000,35.000000,15.000000,7.000000,16.410000,13415170.000000,860.000000
11.736700,8.000000,-85.000000,-6.000000,30.000000,12.000000,7.000000,14.060000,13415170.000000,860.000000
2.823360,6.000000,-110.000000,-11.000000,0.000000,6.000000,18.000000,9.970000,13392904.000000,1865.100000
1.943990,4.000000,-116.000000,-12.000000,0.000000,8.000000,18.000000,13.370000,13392904.000000,1865.100000
3.342660,10.000000,-115.000000,-12.000000,-1.000000,6.000000,18.000000,13.350000,13392904.000000,1865.100000
0.487807,0.100000,-111.000000,-8.000000,6.000000,10.000000,14.000000,10.790000,13392905.000000,1865.100000
1.327870,3.000000,-107.000000,-8.000000,3.000000,12.000000,14.000000,0.000000,13392905.000000,1865.100000
4.555810,0.500000,-110.000000,-12.000000,3.000000,10.000000,14.000000,0.000000,13392905.000000,1865.100000
6.965610,2.000000,-108.000000,-7.000000,5.000000,9.000000,14.000000,0.000000,13392905.000000,1865.100000
6.891270,9.000000,-108.000000,-9.000000,3.000000,10.000000,14.000000,0.000000,13392905.000000,1865.100000
5.865100,0.500000,-96.000000,-7.000000,7.000000,15.000000,14.000000,15.850000,13392905.000000,1865.100000
13.614100,8.000000,-90.000000,-7.000000,11.000000,13.000000,14.000000,17.150000,13392905.000000,1865.100000
12.441700,1.000000,-88.000000,-7.000000,13.000000,15.000000,14.000000,13.120000,13392905.000000,1865.100000
19.966700,6.000000,-89.000000,-9.000000,11.000000,12.000000,5.000000,6.840000,13392904.000000,1865.100000
4.739340,0.500000,-92.000000,-8.000000,23.000000,15.000000,5.000000,10.120000,13392904.000000,1865.100000
10.101000,1.000000,-86.000000,-7.000000,13.000000,12.000000,5.000000,2.850000,13392904.000000,1865.100000
34.761000,7.000000,-88.000000,-6.000000,22.000000,12.000000,5.000000,0.000000,13392904.000000,1865.100000
37.795300,9.000000,-75.000000,-6.000000,27.000000,14.000000,5.000000,7.500000,13392904.000000,1865.100000
27.008800,10.000000,-77.000000,-5.000000,30.000000,12.000000,5.000000,11.140000,13392904.000000,1865.100000
29.393800,6.000000,-73.000000,-5.000000,21.000000,13.000000,5.000000,9.540000,13392904.000000,1865.100000
16.415900,3.000000,-83.000000,-7.000000,14.000000,9.000000,5.000000,10.670000,13392904.000000,1865.100000
19.607800,2.000000,-91.000000,-10.000000,9.000000,12.000000,5.000000,8.790000,13392904.000000,1865.100000
9.251610,7.000000,-99.000000,-13.000000,4.000000,12.000000,5.000000,9.890000,13392904.000000,1865.100000
15.674000,10.000000,-90.000000,-7.000000,29.000000,11.000000,10.000000,0.000000,12973569.000000,860.000000
14.123600,7.000000,-89.000000,-6.000000,14.000000,9.000000,10.000000,5.910000,12973569.000000,860.000000
10.113800,1.000000,-84.000000,-5.000000,34.000000,10.000000,10.000000,10.760000,12973569.000000,860.000000
14.995300,2.000000,-85.000000,-6.000000,33.000000,12.000000,10.000000,11.940000,12973569.000000,860.000000
11.080300,1.000000,-70.000000,-6.000000,35.000000,15.000000,10.000000,16.720000,12973569.000000,860.000000
14.040600,9.000000,-71.000000,-10.000000,22.000000,12.000000,10.000000,15.110000,12973569.000000,860.000000
15.187500,8.000000,-71.000000,-7.000000,29.000000,15.000000,3.000000,13.130000,12973570.000000,860.000000
16.287800,6.000000,-80.000000,-6.000000,24.000000,12.000000,3.000000,5.030000,12973570.000000,860.000000
17.686100,6.000000,-83.000000,-7.000000,23.000000,12.000000,3.000000,0.000000,12973570.000000,860.000000
18.132400,10.000000,-85.000000,-9.000000,18.000000,11.000000,3.000000,0.000000,12973570.000000,860.000000
3.524240,0.100000,-87.000000,-10.000000,17.000000,12.000000,3.000000,0.000000,12973570.000000,860.000000
11.976000,0.500000,-86.000000,-7.000000,16.000000,9.000000,3.000000,0.000000,12973570.000000,860.000000
4.123730,0.100000,-84.000000,-6.000000,17.000000,10.000000,3.000000,10.120000,12973570.000000,860.000000
6.410260,0.500000,-78.000000,-6.000000,6.000000,6.000000,7.000000,11.040000,13394179.000000,NaN
3.225820,0.100000,-81.000000,-6.000000,14.000000,15.000000,7.000000,18.410000,13394179.000000,NaN
4.938290,0.100000,-85.000000,-6.000000,3.000000,11.000000,7.000000,15.890000,13394179.000000,NaN
13.093300,4.000000,-84.000000,-6.000000,11.000000,12.000000,7.000000,12.650000,13394179.000000,NaN
13.777300,3.000000,-85.000000,-8.000000,13.000000,11.000000,4.000000,13.460000,13394177.000000,860.000000
14.616300,3.000000,-82.000000,-7.000000,23.000000,12.000000,4.000000,4.570000,13394177.000000,860.000000
15.311000,4.000000,-83.000000,-7.000000,19.000000,11.000000,4.000000,0.000000,13394177.000000,860.000000
16.010700,3.000000,-84.000000,-6.000000,8.000000,9.000000,4.000000,0.000000,13394177.000000,860.000000
16.590600,5.000000,-84.000000,-6.000000,10.000000,9.000000,4.000000,0.000000,13394177.000000,860.000000
15.904600,4.000000,-85.000000,-6.000000,10.000000,9.000000,4.000000,0.000000,13394177.000000,860.000000
15.521900,5.000000,-86.000000,-6.000000,14.000000,8.000000,4.000000,6.450000,13394177.000000,860.000000
9.711090,5.000000,-108.000000,-13.000000,-11.000000,7.000000,13.000000,13.540000,13393935.000000,2630.000000
6.360990,6.000000,-99.000000,-5.000000,15.000000,9.000000,13.000000,18.230000,13393935.000000,2630.000000
5.284020,0.500000,-107.000000,-8.000000,2.000000,7.000000,13.000000,17.930000,13393935.000000,2630.000000
5.015360,10.000000,-105.000000,-8.000000,4.000000,8.000000,13.000000,14.570000,13393935.000000,2630.000000
0.275294,0.100000,-105.000000,-7.000000,7.000000,8.000000,17.000000,14.570000,13394189.000000,2630.000000
7.425280,5.000000,-109.000000,-14.000000,1.000000,9.000000,20.000000,12.400000,13394189.000000,2630.000000
18.223200,4.000000,-90.000000,-7.000000,22.000000,15.000000,9.000000,13.950000,13393934.000000,2630.000000
3.921780,9.000000,-98.000000,-6.000000,25.000000,15.000000,9.000000,15.560000,13393934.000000,2630.000000
0.662471,0.500000,-116.000000,-9.000000,8.000000,10.000000,9.000000,14.610000,13393934.000000,2630.000000
0.583984,3.000000,-110.000000,-6.000000,14.000000,8.000000,9.000000,5.820000,13393934.000000,2630.000000
3.694130,5.000000,-107.000000,-12.000000,3.000000,9.000000,25.000000,0.000000,13246977.000000,860.000000
3.085230,1.000000,-103.000000,-10.000000,2.000000,6.000000,23.000000,0.000000,13246977.000000,860.000000
1.510000,1.000000,-104.000000,-9.000000,4.000000,9.000000,23.000000,0.000000,13246977.000000,860.000000
2.174500,1.000000,-105.000000,-12.000000,8.000000,4.000000,23.000000,0.000000,13246977.000000,860.000000
2.874940,6.000000,-101.000000,-11.000000,-7.000000,6.000000,23.000000,0.000000,13246977.000000,860.000000
1.625800,6.000000,-110.000000,-12.000000,3.000000,4.000000,23.000000,8.650000,13246977.000000,860.000000
1.603740,9.000000,-107.000000,-13.000000,2.000000,9.000000,23.000000,16.100000,13246977.000000,860.000000
0.189484,0.100000,-97.000000,-13.000000,2.000000,6.000000,14.000000,16.630000,13394435.000000,860.000000
1.925070,10.000000,-114.000000,-15.000000,-1.000000,4.000000,23.000000,16.800000,13246977.000000,860.000000
0.417320,0.100000,-101.000000,-13.000000,-4.000000,7.000000,17.000000,16.620000,13394435.000000,860.000000
2.140750,8.000000,-102.000000,-12.000000,0.000000,7.000000,14.000000,16.270000,13394435.000000,860.000000
0.292185,0.100000,-101.000000,-13.000000,3.000000,10.000000,7.000000,16.270000,13415170.000000,860.000000
1.070780,6.000000,-114.000000,-13.000000,-3.000000,6.000000,14.000000,17.190000,13394435.000000,860.000000
4.324340,0.100000,-95.000000,-12.000000,11.000000,9.000000,7.000000,17.280000,13415170.000000,860.000000
11.507100,9.000000,-94.000000,-7.000000,6.000000,9.000000,7.000000,18.120000,13415170.000000,860.000000
14.708600,10.000000,-82.000000,-6.000000,25.000000,14.000000,7.000000,16.060000,13415170.000000,860.000000
1.743170,6.000000,-99.000000,-7.000000,11.000000,9.000000,7.000000,14.580000,13415170.000000,860.000000
0.660502,0.500000,-110.000000,-16.000000,-5.000000,7.000000,7.000000,14.890000,13415170.000000,860.000000
0.985282,2.000000,-112.000000,-17.000000,-3.000000,4.000000,7.000000,14.640000,13415170.000000,860.000000
0.111842,0.100000,-111.000000,-13.000000,-4.000000,4.000000,24.000000,0.000000,13417219.000000,860.000000
1.285350,7.000000,-105.000000,-13.000000,3.000000,6.000000,7.000000,10.680000,13415170.000000,860.000000
0.704163,2.000000,-110.000000,-13.000000,-2.000000,8.000000,24.000000,11.430000,13417219.000000,860.000000
0.665447,1.000000,-112.000000,-12.000000,1.000000,6.000000,24.000000,12.940000,13417219.000000,860.000000
0.359163,0.500000,-111.000000,-16.000000,1.000000,4.000000,24.000000,15.600000,13417219.000000,860.000000
1.943810,8.000000,-112.000000,-12.000000,1.000000,6.000000,24.000000,15.860000,13417219.000000,860.000000
2.190510,8.000000,-108.000000,-13.000000,-1.000000,5.000000,24.000000,15.190000,13417219.000000,860.000000
2.251620,1.000000,-95.000000,-10.000000,9.000000,9.000000,24.000000,15.440000,13417219.000000,860.000000
4.764030,8.000000,-101.000000,-15.000000,3.000000,9.000000,24.000000,15.820000,13417219.000000,860.000000
3.338900,1.000000,-94.000000,-13.000000,6.000000,11.000000,24.000000,15.820000,13417219.000000,860.000000
9.400710,2.000000,-99.000000,-9.000000,1.000000,6.000000,24.000000,15.030000,13417219.000000,860.000000
4.790440,0.100000,-96.000000,-8.000000,5.000000,9.000000,24.000000,14.460000,13417219.000000,860.000000
4.032260,0.500000,-95.000000,-10.000000,3.000000,9.000000,24.000000,14.630000,13417219.000000,860.000000
6.562760,1.000000,-84.000000,-5.000000,4.000000,12.000000,19.000000,13.310000,13523715.000000,860.000000
4.094170,1.000000,-92.000000,-7.000000,4.000000,10.000000,19.000000,12.350000,13523715.000000,860.000000
3.424290,4.000000,-96.000000,-8.000000,1.000000,7.000000,19.000000,24.920000,13523715.000000,860.000000
3.727870,2.000000,-103.000000,-9.000000,-4.000000,6.000000,22.000000,24.680000,13417219.000000,860.000000
1.358620,3.000000,-106.000000,-15.000000,-9.000000,6.000000,22.000000,16.090000,13415426.000000,860.000000
0.973019,6.000000,-114.000000,-17.000000,-6.000000,4.000000,22.000000,24.810000,13415426.000000,860.000000
0.449514,2.000000,-107.000000,-15.000000,-7.000000,5.000000,17.000000,25.940000,13415170.000000,860.000000
0.565391,2.000000,-115.000000,-18.000000,-12.000000,3.000000,24.000000,30.430000,13417219.000000,860.000000
0.288600,0.500000,-110.000000,-7.000000,-5.000000,9.000000,81.000000,31.600000,13067273.000000,1865.100000
1.060780,5.000000,-111.000000,-16.000000,-7.000000,4.000000,21.000000,32.390000,13415426.000000,860.000000
1.743790,10.000000,-101.000000,-13.000000,3.000000,5.000000,16.000000,30.060000,13415426.000000,860.000000
1.388370,6.000000,-110.000000,-14.000000,4.000000,8.000000,16.000000,32.180000,13415426.000000,860.000000
1.287100,8.000000,-106.000000,-14.000000,2.000000,6.000000,16.000000,33.290000,13415426.000000,860.000000
0.492975,0.500000,-98.000000,-12.000000,8.000000,11.000000,13.000000,33.290000,13415427.000000,860.000000
1.209350,9.000000,-114.000000,-16.000000,-8.000000,4.000000,16.000000,36.190000,13415426.000000,860.000000
0.753808,9.000000,-114.000000,-18.000000,-10.000000,4.000000,24.000000,34.730000,13417219.000000,860.000000
1.360660,6.000000,-103.000000,-14.000000,0.000000,7.000000,13.000000,34.730000,13415427.000000,860.000000
0.605441,2.000000,-104.000000,-14.000000,6.000000,10.000000,13.000000,34.100000,13415427.000000,860.000000
1.536840,4.000000,-111.000000,-15.000000,-2.000000,5.000000,13.000000,33.730000,13415427.000000,860.000000
3.290010,5.000000,-106.000000,-15.000000,1.000000,6.000000,27.000000,33.730000,13246978.000000,860.000000
0.919963,8.000000,-98.000000,-13.000000,4.000000,11.000000,13.000000,34.490000,13415427.000000,860.000000
4.080590,10.000000,-98.000000,-9.000000,8.000000,11.000000,34.000000,35.700000,13395457.000000,860.000000
2.208720,4.000000,-99.000000,-14.000000,-3.000000,7.000000,34.000000,35.380000,13395457.000000,860.000000
3.356410,2.000000,-97.000000,-13.000000,-6.000000,3.000000,15.000000,35.180000,13523459.000000,860.000000
0.802287,2.000000,-105.000000,-14.000000,-1.000000,7.000000,34.000000,35.250000,13395457.000000,860.000000
12.701300,7.000000,-88.000000,-7.000000,-5.000000,6.000000,10.000000,37.050000,13395457.000000,860.000000
15.728700,8.000000,-89.000000,-9.000000,10.000000,14.000000,10.000000,38.210000,13395457.000000,860.000000
9.794590,9.000000,-79.000000,-6.000000,19.000000,10.000000,4.000000,37.730000,13395458.000000,860.000000
5.970170,0.100000,-84.000000,-6.000000,7.000000,9.000000,5.000000,36.550000,13395458.000000,860.000000
2.666680,0.100000,-90.000000,-9.000000,-6.000000,6.000000,11.000000,38.440000,13395458.000000,860.000000
7.774540,2.000000,-87.000000,-6.000000,21.000000,12.000000,18.000000,27.220000,13022465.000000,860.000000
7.042250,0.500000,-74.000000,-6.000000,35.000000,12.000000,18.000000,23.410000,13022465.000000,860.000000
5.555560,0.500000,-80.000000,-6.000000,23.000000,15.000000,18.000000,14.890000,13022465.000000,860.000000
7.960200,2.000000,-95.000000,-8.000000,12.000000,12.000000,18.000000,9.930000,13022465.000000,860.000000
2.836890,0.100000,-96.000000,-9.000000,1.000000,5.000000,18.000000,14.380000,13022465.000000,860.000000
5.007510,5.000000,-91.000000,-10.000000,6.000000,9.000000,12.000000,14.770000,13532162.000000,860.000000
6.587070,4.000000,-100.000000,-14.000000,-4.000000,5.000000,12.000000,13.320000,13532162.000000,860.000000
2.305480,0.100000,-96.000000,-12.000000,-2.000000,9.000000,12.000000,13.810000,13532162.000000,860.000000
3.589050,1.000000,-98.000000,-9.000000,4.000000,11.000000,8.000000,15.260000,13532163.000000,NaN
1.843330,0.100000,-94.000000,-9.000000,13.000000,12.000000,8.000000,14.240000,13532163.000000,NaN
3.108000,0.500000,-98.000000,-9.000000,6.000000,11.000000,8.000000,8.950000,13532163.000000,NaN
10.126600,0.500000,-98.000000,-6.000000,14.000000,15.000000,11.000000,0.000000,13067528.000000,1865.100000
23.976000,3.000000,-98.000000,-5.000000,14.000000,1.000000,11.000000,0.000000,13067528.000000,1865.100000
13.628600,1.000000,-99.000000,-6.000000,16.000000,14.000000,11.000000,0.000000,13067528.000000,1865.100000
9.732360,4.000000,-106.000000,-6.000000,8.000000,2.000000,11.000000,12.240000,13067528.000000,1865.100000
4.962780,0.500000,-110.000000,-8.000000,8.000000,11.000000,11.000000,12.640000,13067528.000000,1865.100000
9.294220,8.000000,-101.000000,-9.000000,10.000000,15.000000,71.000000,12.780000,13067274.000000,1865.100000
4.819300,0.100000,-98.000000,-6.000000,11.000000,11.000000,71.000000,12.940000,13067274.000000,1865.100000
0.843515,8.000000,-102.000000,-7.000000,10.000000,12.000000,7.000000,14.610000,13415170.000000,860.000000
0.389705,3.000000,-115.000000,-16.000000,-4.000000,6.000000,7.000000,12.660000,13415170.000000,860.000000
0.600060,5.000000,-113.000000,-15.000000,-11.000000,6.000000,11.000000,14.760000,13415170.000000,860.000000
0.984898,3.000000,-111.000000,-12.000000,4.000000,6.000000,23.000000,13.900000,13417219.000000,860.000000
0.798045,4.000000,-105.000000,-17.000000,-15.000000,1.000000,11.000000,14.040000,13415170.000000,860.000000
0.172347,0.500000,-108.000000,-16.000000,-13.000000,4.000000,23.000000,14.820000,13417219.000000,860.000000
1.060730,1.000000,-98.000000,-14.000000,-8.000000,7.000000,23.000000,14.690000,13417219.000000,860.000000
0.418355,4.000000,-104.000000,-13.000000,-12.000000,7.000000,11.000000,14.030000,13415170.000000,860.000000
2.233310,8.000000,-102.000000,-16.000000,-11.000000,4.000000,23.000000,14.030000,13417219.000000,860.000000
1.722160,3.000000,-96.000000,-14.000000,1.000000,8.000000,23.000000,14.030000,13417219.000000,860.000000
0.297178,0.100000,-101.000000,-15.000000,0.000000,5.000000,23.000000,14.760000,13417219.000000,860.000000
0.158825,0.100000,-95.000000,-13.000000,-4.000000,6.000000,23.000000,7.910000,13417219.000000,860.000000
0.560293,8.000000,-100.000000,-13.000000,5.000000,8.000000,23.000000,32.350000,13417219.000000,860.000000
0.450637,6.000000,-89.000000,-16.000000,-1.000000,7.000000,19.000000,29.830000,13523715.000000,860.000000
0.984797,8.000000,-117.000000,-11.000000,2.000000,6.000000,85.000000,29.140000,13067273.000000,1865.100000
0.564575,0.100000,-105.000000,-13.000000,-12.000000,1.000000,14.000000,29.140000,13415426.000000,860.000000
0.454413,7.000000,-96.000000,-14.000000,3.000000,6.000000,19.000000,27.580000,13523715.000000,860.000000
0.214265,3.000000,-103.000000,-14.000000,-7.000000,5.000000,19.000000,27.130000,13523715.000000,860.000000
0.211697,0.100000,-117.000000,-17.000000,-16.000000,1.000000,14.000000,27.130000,13415426.000000,860.000000
1.541870,4.000000,-106.000000,-13.000000,2.000000,6.000000,14.000000,28.720000,13415426.000000,860.000000
0.350539,0.500000,-103.000000,-12.000000,-5.000000,8.000000,13.000000,23.100000,13415427.000000,860.000000
0.913774,10.000000,-104.000000,-14.000000,-2.000000,4.000000,22.000000,22.860000,13417219.000000,860.000000
1.671680,5.000000,-101.000000,-17.000000,-9.000000,6.000000,13.000000,22.860000,13415427.000000,860.000000
3.805900,1.000000,-111.000000,-14.000000,0.000000,6.000000,13.000000,22.430000,13415427.000000,860.000000
5.291880,4.000000,-91.000000,-11.000000,9.000000,13.000000,13.000000,23.310000,13415427.000000,860.000000
0.905080,1.000000,-108.000000,-13.000000,3.000000,9.000000,13.000000,26.180000,13415427.000000,860.000000
5.080980,2.000000,-111.000000,-12.000000,5.000000,6.000000,67.000000,31.540000,13081345.000000,860.000000
15.995400,7.000000,-106.000000,-12.000000,5.000000,7.000000,31.000000,30.620000,13395457.000000,860.000000
2.806470,9.000000,-105.000000,-14.000000,1.000000,5.000000,26.000000,30.910000,13246978.000000,860.000000
0.675191,4.000000,-111.000000,-15.000000,-3.000000,4.000000,13.000000,30.150000,13415427.000000,860.000000
6.292130,7.000000,-92.000000,-6.000000,4.000000,6.000000,19.000000,29.790000,13395457.000000,860.000000
9.953960,10.000000,-85.000000,-8.000000,7.000000,10.000000,15.000000,31.100000,13523459.000000,860.000000
12.435200,3.000000,-87.000000,-8.000000,4.000000,6.000000,12.000000,33.000000,13395457.000000,860.000000
7.648180,0.500000,-87.000000,-7.000000,4.000000,9.000000,12.000000,35.520000,13395457.000000,860.000000
10.638300,1.000000,-91.000000,-7.000000,-3.000000,9.000000,5.000000,32.670000,13395458.000000,860.000000
5.128220,0.100000,-81.000000,-5.000000,14.000000,12.000000,6.000000,33.730000,13395458.000000,860.000000
11.678800,10.000000,-85.000000,-7.000000,2.000000,6.000000,20.000000,29.710000,13022465.000000,860.000000
13.977900,9.000000,-89.000000,-12.000000,5.000000,10.000000,18.000000,29.650000,13022465.000000,860.000000
5.594430,0.100000,-84.000000,-6.000000,35.000000,15.000000,18.000000,26.350000,13022465.000000,860.000000
14.947100,9.000000,-67.000000,-5.000000,32.000000,10.000000,18.000000,18.130000,13022465.000000,860.000000
5.649720,0.500000,-82.000000,-6.000000,25.000000,12.000000,18.000000,17.690000,13022465.000000,860.000000
8.498580,3.000000,-98.000000,-10.000000,1.000000,11.000000,18.000000,10.280000,13022465.000000,860.000000
11.656100,6.000000,-95.000000,-9.000000,6.000000,7.000000,12.000000,17.580000,13532162.000000,860.000000
